id,business_id,text,rating
Ao31YReuctzIpwsEsoZ60A,2bLRtfuwN3nxXrlQz2Me1Q,This place is awesome. Fish is fresh and they have all the right toppings-- especially the macadamia nuts! Get the albacore or tuna with the miso sauce....,5
aqYHYhOb9PdGJI0EFfWjlQ,2bLRtfuwN3nxXrlQz2Me1Q,I absolutely love going to sweetfin. Their food is always consistent and you can find (or create) something here for everyone. I'm definitely more of a...,5
UJeSNmfgYt3S1h4Knh9s3A,AXDJR7ketUn-JqWs0PrO8g,"The 20% off for orders Monday-Thursday is very generous and I sure hope business gets better for this local restaurant. 

The Go Go Matsui bowl is my fave....",5
g02Kv8EpXjd6gnfkmzjtDw,AXDJR7ketUn-JqWs0PrO8g,Excellent food! The food is freshly made to order. During Covid; I  have been ordering takeout a lot from this restaurant. Highly recommend the nabeyaki...,5
8ynUGicpCUNuzP8NxKf-Ww,AXDJR7ketUn-JqWs0PrO8g,"Despite outside dinning due to the pandemic, the taste and quality are absolutely amazing.   Matsui deluxe ball is definitely worth it!  We came four times...",5
cpTW0mObFEMFAG7fgfEWGw,jZlpeDJZkP4dW2n4Ggitxw,"Never a time that I'm not in the mood to stop by here again!
Met this place with a large group gathering to celebrate a friends' bday few years back. It too...",5
cnD-aoBMZ_k-aCGHf1y1wA,jZlpeDJZkP4dW2n4Ggitxw,"I'm giving 5 stars based on the select dishes we generally order here. 

Lamb Chops: you're probably thinking ""...lamb chops? at a sushi place?!"". Yes. LAMB...",5
nBhmI-szc-X__ztOfOA_gQ,jZlpeDJZkP4dW2n4Ggitxw,"First time here and food was excellent. 
Sashimi amazing and the oysters. Also order miso soup was great.
Waiter very friendly.  The area look clean",5
TmbGNo15qLGdl3Uz3awNjg,7novzPk6_fO26cFt7XALow,Is robata bar opened back up or opening soon? My favorite happy hour ever :( i use to come 3 times a week!,5
PISf5vZGEOcj9YLblJ4cXA,7novzPk6_fO26cFt7XALow,We came in for dinner after some shopping nearby. Had a little bit of trouble finding this place cause the house number was the same as water grill & sushi...,4
AMGcok1FJ8AuBiAmOUUmow,7novzPk6_fO26cFt7XALow,"Small portions kinda pricey but good quality sushi. 

It's a nice little spot next to there main spot Sushi Roku. Went there first they had no tables...",5
xkcKbueBo-PZhshyGR6j3w,ukPNClLW7LdXnNu2PR-N-g,"Delicious and fresh sushi, fairly priced, and always ready super quickly! Plus they're really kind and friendly. I always get the upgraded nigiri combo and...",5
w8_sqkaefXYkNQBt2yl8bw,ukPNClLW7LdXnNu2PR-N-g,"I loved the food and the service was great.

I got takeout sushi special which was very reasonably priced ($30 including tax) and it was ready within 15...",5
fEv9qTWqEKrb6ARUI1mDwQ,ukPNClLW7LdXnNu2PR-N-g,"The sushi an the fastest kind service is very good. The quality of the sushi very good, if you're in the area give them a shot an you'll be back. Can't wait...",5
TeGMpM0KEIfIX1DlNXmYNA,VYM6tFNZ2EkjGQ_wFczDJA,"This sushi spot is the absolute best. The waitress that served us was genuine and caring, and made the experience amazing even though it was COVID season....",5
VhgtAPZGBQaZvWxo3Kn61w,VYM6tFNZ2EkjGQ_wFczDJA,"We travel from Lynwood any time my boyfriend is craving sushi, and we love coming here to hello sushi. At one point we become somewhat of regulars. Although...",5
JHNe425TIVOP_3XhUx81gw,VYM6tFNZ2EkjGQ_wFczDJA,Delicious rolls! We've been searching for a great sushi place since moving to orange county. This is our favorite! Their flavors are wonderful and always...,5
ZefxgMPnh6LbjjvhTFQAqA,1woFV7IpgaGZCkOvixyRdg,Do you have a go-to food or restaurant that you crave when you're having a bad day? Or when you're having a good day and want something extra to make it...,5
2Bb5Zzje7uTMdaVoWjBdgw,1woFV7IpgaGZCkOvixyRdg,Tried their new vegan meat option made from soybean! It was really salty but if you eat it with rice it dilutes it a bit. I just like how they have a non...,4
ZEXaWBxtjV0ZBUmKVEjLUA,1woFV7IpgaGZCkOvixyRdg,"*FRIYAY*FEAST*
 TGIF foodie fam! The weekend is BACK  we wish you a delicious weekend and if you're undecided, check out  Tsurumaru Udon in Tokyo Village...",4
_X1KmlzJJWFz1yZS4Kjm2w,iN87WI5TO76PB6L8dwflvw,"I did a phone order. I ordered the roll combo which is miso soup, 8 pieces of California roll & 8 pieces of crunch roll. I also ordered the small Oreo...",5
Scc4BBuvEOb63QAzn2jTjA,iN87WI5TO76PB6L8dwflvw,Ordered for pickup a couple times and the food is great' the spicy tuna has a nice kick to it that might spice out some. The scallops are incredible....,5
SwZRf0Hb8qQWM2DugErg5Q,iN87WI5TO76PB6L8dwflvw,Great sushi at an affordable price. I always recommend calling ahead of time for a pick up order.,5
pVPW_9EA97NCpGfRbXBLgA,ohosmz6FXVAeoW5nUkYwng,"To begin with, their customer service is phenomenal. Door dash had messed up our take out pick up order time and had it made an hour earlier than it was...",5
EvQ95fbekQtb3afChCLJXw,ohosmz6FXVAeoW5nUkYwng,I don't even know where to begin with this establishment. It was all just... SO GOOD!!!! From the initial phone call to inquire about which sake would be...,5
93ZHz5i1N2NNIqQj0AHEEA,ohosmz6FXVAeoW5nUkYwng,"No matter what you get here, you can't go wrong! Prior to COVID, this place was popping with a constant line to order. Nowadays, takeout is a smooth...",5
zlxYoPPUxOgyvCFl8sthmg,OaVRYxXRrLGgRLgUHykh4Q,Great place for Sushi and Sashimi.  Some people complained owner changed. But I don't think the quality has changed. Need to support local businesses more...,5
8d6PquCEh6qo2FlW0SToUw,OaVRYxXRrLGgRLgUHykh4Q,I've been coming to Akasaka since it was under the old management years ago. There was a point in time when they switched management that I stopped coming...,5
Uuf9Saoi5n0NiFe6OKHHSg,OaVRYxXRrLGgRLgUHykh4Q,This rating is strictly on their take out during the pandemic. They were closed for a while but recently opened back up for lunch and dinner take out. The...,5
Ee8yTlMc0AqQ9hjB_npHpg,ngoG-QmOppuvCkGDCqI0cQ,"Honestly, I have been here 4 times in the last couple weeks. The food is always prepared fresh and made of high quality ingredients. 

I've had the veggie...",5
Q1KzuHS7EOWy9oMuQ2BNBQ,ngoG-QmOppuvCkGDCqI0cQ,Please support your local small restaurants during this time! Don't let the chairs on top of the tables fool you- this place is open to walk in and order...,5
45xBnaueGqrc-oAqINwlDA,ngoG-QmOppuvCkGDCqI0cQ,"I love sushi, so I was intrigued to try one of their sushi burritos. 

I got the sashimi burrito. I liked how it came with alot of veggies. Basically, it's...",5
4FUiYaskSUYx2eNwl9T5SQ,A_POQGBp5WYOaDTI-lNbkA,"Happy hour is from 5:6:30 everyday and is ! They have done a great job at making sure everything is covid friendly with a great outdoor space.

Not your...",5
xk9ljhJDiGdi6-1QtchLDw,A_POQGBp5WYOaDTI-lNbkA,I came here during the outdoor seating times and I think St Annes did a great job with their outdoor space. I am all about aesthetic and this restaurant...,5
3wFSzRN0N8j1eRcC5jJMaQ,A_POQGBp5WYOaDTI-lNbkA,"Love St. Anne's. Great outdoor COVID seating and delicious food overall. Highly recommend the bolognese. 
Our server Krista was terrific. Always happy to...",5
1JOXVn3yujTce8UB1xA3Kw,W2wC6G81vOD0OxmuTh5N5Q,Alright first thing is I got fooled thinking this is a restaurant.. which it's not lol. This place is a fast food type place. The service is great! Just...,5
L0yLmTajIyyXjAkvRWtSmw,W2wC6G81vOD0OxmuTh5N5Q,TaiSho has been my go-to restaurant for take outs especially during the pandemic. The food was consistently good. The wait was short. The staff was always...,5
Ai7AnDQVL0V9w6OBVz9zsw,W2wC6G81vOD0OxmuTh5N5Q,"I love Taisho. It is affordable, tasty, clean, friendly and highly consistent. Their food is ALWAYS fresh. Everything on their menu is good and the owner is...",5
hFucBniSe5z5rZy4Ffy8gA,aaHTKn8OL4HUFYQFFRiWWg,Really high quality food! I've never once been disappointed by a meal at Kagura! I've been eating here for over ten years and it's one of the things I miss...,5
7CGZPmGbj3UQsFm2axCroA,aaHTKn8OL4HUFYQFFRiWWg,"This has been our go to restaurant for years, and now even more so that I moved to Little Tokyo in DTLA.  Kagura has a comprehensive menu, delicious food,...",5
6KlKSyi2E3PQa2NpW_CzoQ,aaHTKn8OL4HUFYQFFRiWWg,"Monday lunch time, seated quickly and food came out in timely manner. 

Servers wear gloves, face shields, and masks 

They have a 2 choice for $12 and 3...",4
oyChyAaNA6uRIwEy6WGn1A,UA4HcNKLN2jteQAtbdL_IA,"I got a Facebook BOGO offer to try out LemonShark Poke and since I've been driving by and wondering, we decided we'd try it out for a change from our...",4
Jt2qEDVf6WmEOkjwRqGisg,UA4HcNKLN2jteQAtbdL_IA,This place is amazing and the employees are always friendly. They have also taken health/safety precautions during this pandemic requiring customers and...,5
YGk2ZhYuBG3WvdP_XKhx9Q,UA4HcNKLN2jteQAtbdL_IA,"Every visit has been great! All ingredients are super fresh, the items offered create tasty combinations, the layout is organized, ordering process is easy...",5
x-AWJo5oCOwPDUZ-8XKgLA,DTNkPkI26mgK-HChoFtusw,"We ordered takeout over the phone and everything was ready in about 20-25 min. We got the tuna kimbap, sesame leaf kimbap, odeng (fish cake) soup, and pork...",5
MciYYpwFSzzjvaHBt3kObQ,DTNkPkI26mgK-HChoFtusw,I've eaten in store once before COVID but usually I get take out and sometimes delivery. I've tried a few of their kimbaps and they're all good but my...,5
0nZyioIEzrGtoyLJMMVIvg,DTNkPkI26mgK-HChoFtusw,"Was looking for a local place for takeout and decided to give this restaurant a try. I ordered the fish cake kimbap and the curry cutlet with rice.

I'm...",5
h4ZxrddrNkdqj3GZujJaLg,xul7lrvjLK4AoWGHwoYJ2w,"I love this place, especially their Chinese Korean menu. I have been to South Korea a couple of times (including Incheon Chinatown), and their food is one...",5
02Y7ci1Q1hN4HKEfcAWLwQ,xul7lrvjLK4AoWGHwoYJ2w,"First time trying this place out, and it was great, especially serving during this pandemic. We ate inside, my husband is vegan, so the owner came out and...",5
0E7d9mfFJkV99U7Wb0UuCQ,xul7lrvjLK4AoWGHwoYJ2w,I went here recently and I did a takeout order. They were super fast and made sure I knew what options were available on their menu. I went with the lunch...,5
I8hhDGZS8FUWTQJ_YhBTkA,otfsCByHqXqpwgq8W5ZUBA,"I'm from Hawaii and this is what we eat there. Teriyaki and rice. I'm super stoked to live so close to this place. They hook it up! 

I ordered the chicken...",5
SD803zpK8XtMOy9zeL1AKg,otfsCByHqXqpwgq8W5ZUBA,"RUN DON'T WALK TO THIS NEIGHBORHOOD GEM!
I only regret that we didn't find this great spot before COVID... as it's now our go-to for Teriyaki!
Couldn't...",5
4FlldH0WvQ8OfgzyFnSE4A,otfsCByHqXqpwgq8W5ZUBA,This is my go to place for take out when I'm in the valley. Their food is consistently good. Im pretty sure I've tried everything on their menu and haven't...,5
TuD7Em6GD0Mp0HV4rDLyzA,V9pXhGaHeEXH8qQwU6FiMQ,"Kontentsu is a hidden gem in the quaint village of Montrose. Tucked in the Angeles Crest hills, it almost has views of dtla except for the building in front...",5
IX5tS2gFwKfTRg8P2oNnlw,V9pXhGaHeEXH8qQwU6FiMQ,"Excellent ramen in Montrose! Easy to order online, food prepared quickly, they text you when ready and food pickup is contactless. As for the ramen, it was...",5
aO0unu3v7PRxzV99ksp2Uw,V9pXhGaHeEXH8qQwU6FiMQ,So happy to have found Kontensu. It's been a god send during the pandemic. (I promise Ramen can cheer you right up when the world is so crazy). I love the...,5
ec3n4v3pCpOrKkjOvU2CTQ,4FL1iouvMIA8cOxCnLe76w,"It was a different type of sushi, but very delicious. I liked the rolls . Online order and pick up was smooth.",5
lsQh1ZogikDCBGZ1KLmgNw,4FL1iouvMIA8cOxCnLe76w,"Stumbled across this place for dinner and was surprised. 

This is a sushi with a mexican twist type of  place. They do offer more than rolls, but it is...",4
9a0iwrvIqdC6DM9UW-u-rw,4FL1iouvMIA8cOxCnLe76w,"Finally had a chance to try this place. They have a nicely  tented outside area for covid. Regular michelada was good, mango chamoy miche was even better....",5
Ibh27aVYB1NctDL3RkdhfA,2zeTJd_lVje9WBN_per4Pg,"I did  takeout for lunch twice this year, but take out for dinner brought me joy. The hubby suggested it after months of resisting, because the food tastes...",5
hEDdBoKcpaKn-KD2p4Es-A,2zeTJd_lVje9WBN_per4Pg,Been going to this restaurant since they opened. The food is always consistent and delicious. The owner is so sweet and always makes us feel special when we...,5
iTSH509jZH5nxRvq09HFTw,2zeTJd_lVje9WBN_per4Pg,Very impressed! Ordered for pick up & the sushi was fresh. They were right on time & the lady was very kind. This was my first time here & I will definitely...,5
YmauQi09rtwpMpMNNMgaKw,jGYNamjB90Anh_P5anBNtw,It's tough these days with Covid but Tikifish is amazing at keeping up. If anything is incorrect about your order they will make it right. The poke bowl was...,5
Qj8ffyCnkjZoYV8tNYn3Dg,jGYNamjB90Anh_P5anBNtw,Walked over the other day to get some lunch at our favorite poke place and it was completely empty. Sad to see another great place affected by the pandemic.,5
vaj22NhuVo-u212c6RbmDA,jGYNamjB90Anh_P5anBNtw,"With all the current changes happening right now with covid-19, all I wanted today was something that makes me feel there some normalcy and sanity. So I...",5
NRaXyy4Hy4Tq2LyIZlm7Rw,2z8Nu9LEh5kQQMsVGWlGmg,"I want to thank you for staying open despite the horrific pandemic we are facing. On my worst days, this is where I come for comfort food. I am a fan of...",5
5Zuc76pHk7KG9NDgMnniVg,2z8Nu9LEh5kQQMsVGWlGmg,"Love ordering food from here all the time.
Best tacos and sushi in town. I enjoy eating the criminal roll and the masago roll. The tacos don't even get me...",5
O4DheAVjFACNY6fuplRmaA,2z8Nu9LEh5kQQMsVGWlGmg,"Ordered a big order ok and Online.

1. Avocado roll tastes a bit funky as it was not fresh and hours of refrigeration. Very unpleasant. 5/10.

2. Carne...",2
g6LUoA1B-_rIxjTgFX0AwA,cEu2_OoF8xujPh9yuckGqg,This restaurant is fairly new. New staff & management. They opened only last year during the pandemic. I first stopped by when they were only offering to go...,5
y0Pno5nuFOtC4HLCDe-s0Q,cEu2_OoF8xujPh9yuckGqg,Their sushi rolls are my go to! There's nothing like sinaloense style sushi....& without having to travel all the way to the motherland. If you've never had...,5
7wdThLhfKce2ldwLlUN2Yg,cEu2_OoF8xujPh9yuckGqg,"This place was WOW! I'll keep it short

Positive Notes:
-Customer service is on point even though they're new
-food was very tasty and unique. Chef...",5
0U2hJBC9Y0i-nibWPTGCog,JaoAhfs-5aXX8o-lJUOonw,"Ordered delivery via Uber Eats and it was the best decision I've made all month. 
I decided to treat myself tonight and try a new sushi place. I stumbled...",5
46FsAczs_dKD6o63GZzK_g,JaoAhfs-5aXX8o-lJUOonw,"Always fresh always delicious. My family and I have been eating here for 20+ years.  3rd generation sushi master  stuffed squid, Yosho roll, seared albacore...",5
WmTTH4mBaHc9otVBEFDGaQ,JaoAhfs-5aXX8o-lJUOonw,This is hands down my favorite sushi restaurant anywhere. My family has been going here for over 25 years. I now live on the other side of the valley and...,5
7zM3OrOkI9tr23RTtbrUHg,xx1zlXGZ6yYEKjoBi1tb6A,"**2020 Pandemic Review**

What sucks about the 2020 pandemic is that food presentation kinda suffers because a lot of places don't offer dine in service or...",4
brj4cu_cynIvY7WLbZRBWg,xx1zlXGZ6yYEKjoBi1tb6A,"Went here after biking around, friend recommended the place. Despite the covid going around, I think this place has good intentions in mind, especially with...",4
_924agyT8RzCjazSh7MHrA,xx1zlXGZ6yYEKjoBi1tb6A,"Went to grab some quick sushi for the kids while staying in RPV. Ordered takeout California rolls, gyoza, and edamame. It was made quickly and the kids...",4
Ra0KM-FfwYgXQzs2ozVj1w,GmXn-VSc7RBHkhvVSNYptA,"Solid spot for sushi. The staff is friendly and attentive, the fish is fresh and well portioned, and the turnaround on takeout orders is always timely.",5
Wc2z4AaDznd0RzeAAijybw,GmXn-VSc7RBHkhvVSNYptA,got delivery from postmates and the food was very tasty! the quality of the fish was awesome and the miso soup is equally as tasty. just wish they had some...,4
8a3Fo83wI2X-3V4XtrMuLQ,GmXn-VSc7RBHkhvVSNYptA,"1. The sushi here is fresh and packaged nicely in togo containers 
2. The owner and workers here are fast and super friendly
3. Located in a plaza with...",5
PcdZ5b4XN9V7HfzNvxf49w,r4JvnHzIiQy8XiIATXA1Tw,"Such an amazing place! Obviously can't sit in but we got take out, laker roll, dynamite roll and the baked scallop I forgotten the name . It was tasty and...",5
ZT_7OkOzoRMLJHvkaOWUJA,r4JvnHzIiQy8XiIATXA1Tw,"Yoday, I went to this Japanese restaurant to try it out for the first time. After reviewing the menu, there are so many items to choose from and reasonably...",5
4-lAvACT8dAXOho8_ABrYg,r4JvnHzIiQy8XiIATXA1Tw,New to the neighborhood. Ordered sushi from here. Was so good we ordered it again the next weekend. Was so good again decided they deserve a positive Yelp...,5
dkV2PPOHnKcobXgUf8YS8A,eyTqzMGeaXF0qvu9exLkpA,"Omg. LOVED my bobarrito. Seriously.

Got a crab sushirrito with edamame cucumber and some sort of mayo sauce and it was heaven. I've had my fair share of...",5
4ScENIH2I-TUJce8iD4xvg,eyTqzMGeaXF0qvu9exLkpA,"I am a fan!  First time visit, getting a baked salmon with crab burrito.  This is essentially a protein-rich sushi roll cut in half, so don't expect a...",4
i0WQoC4tvwnmYtJNmk8sNg,eyTqzMGeaXF0qvu9exLkpA,Absolutely amazed by the concept of a sushi burrito. I saw one of their ads and decided to give the business a try. They are located on 3rd and Arizona so...,5
A06pOL-1n1pRlth-ZoABYw,YFBRjmiaS9QCMpl6lRHIew,"Always fast, friendly service and very clean. I'm glad they're still holding up and open during covid. Our go to item is their taiyaki since it's a perfect...",5
vMv0sK6Q2IDA0udKJPrYXQ,YFBRjmiaS9QCMpl6lRHIew,"I really love this place, every time I pick up from here I am greeted with very nice employees and sometimes even the owner. She is extremely nice and...",5
I-yp4X-AOAq8PvDnxK9BDg,YFBRjmiaS9QCMpl6lRHIew,I have been here twice in the last week (ordered to go) and had delivery once. This place is wonderful! I have had the açaí bowl and the big burrito (sushi...,5
Dzb-JLLYExgpEIAzP-XoaQ,yY3104w2DxHg57Bx_CPX-A,"First time I've sat down for a meal at any restaurant but needed a much needed break from take out. We had the Energy roll, basic crunch, half eel roll,...",4
j4OM8PJ1OL1PjXs8q2iEhg,yY3104w2DxHg57Bx_CPX-A,"I LOVE this sushi spot!! Especially, the fact they offer many rolls without rice for the keto/low carb folks. I get the sushi blossom, protein roll,...",5
diGdrS4YKcEDK46bVM5P7w,yY3104w2DxHg57Bx_CPX-A,This was our first place for a sit down dinner since Covid-19 first happen - our server Ryan was amazing!!!!! He recommended amazing rolls for us! We had...,5
-hL6rg316VgLOIZw5e5MkQ,4eE9a5Dne3HF_HBAxBiKUQ,"My favorite poke place. You definitely get your bang for your buck here! Like most poke places, pricing is based on the number of scoops of protein you get....",5
WnprEk98EJbfk8EhfROO1g,4eE9a5Dne3HF_HBAxBiKUQ,Got takeout from here last week (during COVID times) and it was good. Staff were all wearing masks and gloves and we were the only people in the restaurant...,4
4e5vqA6GzK_kjFOwXZr-TA,4eE9a5Dne3HF_HBAxBiKUQ,"It is just very mediocre. I only got food here because I had $10 credit on Ritual and while I'm glad to have tried it once, I would definitely just walk the...",3
oJNitXvSWSWb0QfnfAHe8w,SHiiQZQus20xnD-jW9oQuw,"Got delivery via DoorDash. I ordered a shoyu tonkotsu ramen (mild spicy) for my bf and a shoyu chicken ramen for myself. Both were SO GOOD. 

The shoyu...",5
k6OwKvy1v59sy2FwZjFP8g,SHiiQZQus20xnD-jW9oQuw,"Truly one of my favorite ramen spots ever. Crazy delicious ramen, plus you can add extras that make it even better! Doing delivery right now, which is...",5
sooSKTXw4Ii2UIAsUAfNHw,SHiiQZQus20xnD-jW9oQuw,"I love the Ramen Joint! And their take out is great too (the broth goes in separately, so your noodles don't get soggy in transit).",5
hcV1WoaRnq9u7Ws92HQbdg,GPGSBlT_Qivav8vH_d2yOg,"Oh Em Gee! First timer over here. 

So, I'm not going to explain the food. The food is obviously amazing, especially for the Asian culture. It hits guys! Do...",5
pym3kZWBtY5-9-44UJrUWA,GPGSBlT_Qivav8vH_d2yOg,"First time having dim sum and this place did not disappoint. Dining was al fresco due to COVID, and all the precautions were in places. Spaced out tables,...",5
WviewoX7Fuvv5NnrWfQfaQ,GPGSBlT_Qivav8vH_d2yOg,"If you are craving some Din Tai Fung, just know you can order for delivery. I use Postmates. I love the way they package the items you ordered. It's...",5
2yscr6stQL9J6geTq7vJUQ,B5kYHa-7MTA0grcHeeIZyg,"Me & my fiance get takeout from here about 3 or 4 times a month & it's always delicious! I am a vegetarian, he is not, so I always get their different...",5
pBdiCkWnifjqdvMKyYZagA,B5kYHa-7MTA0grcHeeIZyg,"This place is DELICIOUS! Used to come to this location alot a few years ago before COVID, Its a pretty small place but its really really good. I dont mind...",5
-rzKh53h6aHrS5qNpGPwXg,B5kYHa-7MTA0grcHeeIZyg,"One of my favorite local sushi establishments. 
Ordered online HH during take out during covid-19. Pick up is at the door. 
Currently no outdoor dining....",5
aGzv6_XJQywB-RssTOxatg,f5oonwJZ2PmcXXdczKSoPA,Been here a few time and it has been excellent every time. Love that they take precaution with covid by having the table right at the entrance. Been getting...,5
2vA0q9K29g9CNhFd4mhuDQ,f5oonwJZ2PmcXXdczKSoPA,"This spot has delivery for locals and I love it!! 
The sushi rolls are amazing here and I keep coming back for more.",5
4XS5zTaKhEG9uRLg9vAHLw,f5oonwJZ2PmcXXdczKSoPA,This has been my go to spot for takeout sushi during Covid! Always tastes fresh and have never had any issues with my order. They have been running a...,5
aFLbA5g1VjRiXwzdzu91mA,AqJulR7gQiSMLQuQabjs0w,"Ran into this food stall at a hospital during lunch hour, I wasn't expecting fresh sushi at a farmer's market-style gathering. The four sample trays drew my...",3
o_2YcMdyBOAgk3ytefZfNA,AqJulR7gQiSMLQuQabjs0w,"The MAN sushi!! By far the most AMAZING sushi creation I have EVER experienced! It is beyond delicious.
I have had the yellow tail and the salmon, can't...",5
UkDoBK2Bot0oNofut3invw,AqJulR7gQiSMLQuQabjs0w,Had a chance to try this place at the farmers market in pershing square. Their tornado burrito sushi was unexpectedly good. There was so much filling inside...,4
xwkPmDc9UaGpbRh5XULw4A,StjWc1-3mn9rYVJE9g0Owg,Was craving ramen and chose this place based on other Yelp reviews. They practice all COVID safety measures and the outdoor dining was very comfortable....,4
cmsfvWxR4l1h_gCIFghsLA,StjWc1-3mn9rYVJE9g0Owg,"They having outside seatings during covid and they also check your temperature before seating you. 
I ordered the spicy chicken ramen and it was delicious....",4
l5jkVIC9yylaPWOOGW0RWg,StjWc1-3mn9rYVJE9g0Owg,It's really the one place that's open pretty late for delivery and although it's probably really close by I'm hungry just want to order and wonderful at...,5
MOiVKAFBOgHp3hOrQ2d7aQ,dGhT3-zqqM54quouHvj5oQ,"Hands down the BEST cuts of meats in all of the South Bay (and LA for that matter)!!!  We couldn't dine-in, but they made it easy for us to bring Tamaen...",5
Oa_u9_W557vW3DmutWYR9w,dGhT3-zqqM54quouHvj5oQ,I've been wanting to try Tamaen for a while now and I'm glad I finally checked it off my list! We called to make a reservation for outdoor seating...,5
vmrYOVz26pWMRLToizvdjw,dGhT3-zqqM54quouHvj5oQ,"Meat was good and really not crazy expensive.

Came here for brother's 40th so.we splurged for the $150 celebrity package, feeds 2-3. We had 3 adults and 3...",4
mN_UU5YcY4amF0KXOpsE4w,rA5Af_n9bG32dVUn6mEb_g,"This is my favorite Korean bar in Orange County. Actually is it Orange county or LA county..? Whatever, its my favorite bar in the area. I used to come here...",5
6bc_aFXZPRMmZ_W115t2Aw,rA5Af_n9bG32dVUn6mEb_g,"Happy to inform you all that Sojuya has opened their doors for indoor seating (01/31/21) yay!!! 
Sojuya is always a great idea!! Food, ambience, and service...",5
Ex0cf7h4ZIXne3I4E9Op2A,rA5Af_n9bG32dVUn6mEb_g,"Súper sweet 
Food is good
Good service 
The kimchi fried rice is nice and spicy 
No too oily just perfect",5
V--aIQ6y6QM7qFHpQQiLgQ,of2DrPup5nwA_TP7gd5ppw,*They have OUTDOOR SEATING available!!!* was worried they wouldn't but they do! We live 3 mins down the street and love to come here whenever we are craving...,5
ylN5CD2S3rBJG4ASNcm7Fw,of2DrPup5nwA_TP7gd5ppw,Great customer service and great tasting sushi ! Everything tasted fresh and delicious! They are fully practicing social distancing and have a good set up...,5
BL9vvBcwj_cS1IqF70vszQ,of2DrPup5nwA_TP7gd5ppw,"Our favorite roll is the Aloha Roll! Perfect combo of pineapple, salmon and avocado. We used to get there Octopus, Yellow Tail and Salmon sashimi! We just...",5
ggwsJX1HziX_JLyD2y3WmQ,-nBCxYVDcy80214fDH62fA,"No doubt this Yakiya keep continue and maintain high quality food and still be my #1 Japanese BBQ when comes to occasional events such as birthday,...",5
6IUBjsp1ty8cDUoN5YvkTg,-nBCxYVDcy80214fDH62fA,"Check this out 
 Yakiya Box 
------------------------------------------ 
 hello my dear! Nice to meat you .  Did you hear about the butcher who got into...",5
zt-aZbd656NY0n5pMvh_ng,-nBCxYVDcy80214fDH62fA,"This is a long overdue review lol

But my husband and I celebrated our 4th year anniversary last August here and despite the whole pandemic situation, the...",5
bu5MSq-5e30ecQaE_6JvWg,N70bv3Mi4xdSdleJgjQZTA,Amazing food and particularly love the kind Korean lady there. She is always friendly and gives generous portions of fish. I really hope they have good...,5
m-qW8hejd3O6q32ArMkk0A,N70bv3Mi4xdSdleJgjQZTA,"Well, I have never had a poke bowl before.. It was my son-in-law's birthday and his pick. I ordered a small bowl, it's really big! More than I usually eat....",5
JDN9FW7M02_9O5dFGfyPZQ,N70bv3Mi4xdSdleJgjQZTA,This is by far my favorite poke spot in all of LA. Fresh fish and ingredients. Love the tempura onion topping. When I used to live on the area I would go...,5
qQ1qtxSHPjUYHQWKtmqHRQ,ZfHO3reY56DliVYFtvDP1g,How many people can walk to a restaurant that serves Japanese/Italian/Israeli & Persian cuisine? During a pandemic? I think not. But I am fortunate that...,4
CJy3uzCibd08pChFLkxy0w,ZfHO3reY56DliVYFtvDP1g,Came in to pick up some sushi and couldn't be any happier with their staff. Keeee in particular was so sweet warm and welcoming. Red fish is so lucky to...,5
-f_bj5VCXD6kiwJIYAzvyA,ZfHO3reY56DliVYFtvDP1g,The best sushi platters to go! Super fresh and amazing. I always order from them and have always been happy.,5
vKoOL1I80EewM_LHt7OzXA,j8n7Eq2qnilvsGLy_MRvlw,As a vegetarian I do not always check the menu before going somewhere. A friend picked this place and it was a perfect fit for a quick dinner and drink on a...,5
tvbC-RYkK_fSnOTr6a_4hw,j8n7Eq2qnilvsGLy_MRvlw,Patio Dining Over Looking The Ocean in Santa Monica is Always Priceless! My daughter and I were So Excited that they opened back up for sit down dining...,5
nYCvvVDo3mNtTs5vo0UNwQ,j8n7Eq2qnilvsGLy_MRvlw,Giving this place a 5 star because the fact that we are in a pandemic and they have so many steps to be able to safely enjoy your meals and very much...,5
zYSnz8VoDH-FEIXlk8miAQ,JmtZXa6GjpUaqdUb_oKLBg,Solid 4  - Picked up Sun afternoon. Ordered a lot of different items. Set up nice for Covid. Quoted 1/2 hour and was ready on time. Walked over to open...,4
SHQ7dgukRVw9xfmhf3okWw,JmtZXa6GjpUaqdUb_oKLBg,Asaka has high quality sushi and the staff is always so delightful. We love eating on the outdoor patio or getting take out. I've tried most of the rolls...,5
bC7YmUm6imP1sXbKhP_DDg,JmtZXa6GjpUaqdUb_oKLBg,"Excellent food! Ordered Katy's chicken and it was delicious, the service was even better efficient and polite. Great COVID awareness everyone is spread out.",5
m73IhoD9UiZrmo3TZZ50og,0WAWICDhZxs3VeaEM8hfSg,"12/26/20

#DoorDash order here!  Didn't sit down at the actual restaurant, but even less-than-perfectly-fresh our food was excellent.

1. Diet Coke $2

2....",5
NnnPEVkhUmh3-InQGfFljw,0WAWICDhZxs3VeaEM8hfSg,"I ordered 2 sushi rolls through Yelp for delivery - I received my order in just under 30 minutes!

I thought the rolls were good prices, and were delicious!...",5
Gmeri9UerMP5QVWtrYuChw,0WAWICDhZxs3VeaEM8hfSg,Recently had to have my sushi fix with all three of my kiddos being home I had to find somewhere that had a good variety of food selections because two...,5
